"dates","Country","LogOR_30dayrolling"
2008-10-13,"PT",-0.148874855381976
2008-10-14,"PT",-0.148874855381976
2008-10-15,"PT",-0.148874855381976
2008-10-16,"PT",-0.148874855381976
2008-10-17,"PT",-0.148874855381976
2008-10-20,"PT",-0.148874855381976
2008-10-21,"PT",-0.148874855381976
2008-10-22,"PT",-0.148874855381976
2008-10-23,"PT",-0.148874855381976
2008-10-24,"PT",-0.148874855381976
2008-10-27,"PT",-0.148874855381976
2008-10-28,"PT",-0.148874855381976
2008-10-29,"PT",-0.148874855381976
2008-10-30,"PT",-0.226226315794827
2008-10-31,"PT",-0.148874855381976
2008-11-03,"PT",-0.148874855381976
2008-11-04,"PT",-0.148874855381976
2008-11-05,"PT",-0.148874855381976
2008-11-06,"PT",-0.148874855381977
2008-11-07,"PT",4.16333634234434e-17
2008-11-10,"PT",2.77555756156289e-17
2008-11-11,"PT",4.16333634234434e-17
2008-11-12,"PT",2.77555756156289e-17
2008-11-13,"PT",4.16333634234434e-17
2008-11-14,"PT",2.77555756156289e-17
2008-11-17,"PT",5.55111512312578e-17
2008-11-18,"PT",4.16333634234434e-17
2008-11-19,"PT",0.0577986925557438
2008-11-20,"PT",0.0577986925557438
2008-11-21,"PT",0.0577986925557438
2008-11-24,"PT",-0.0195527678571069
2008-11-25,"PT",-0.0969042282699575
2008-11-26,"PT",-0.0391055357142138
2008-11-27,"PT",-0.0391055357142138
2008-11-28,"PT",-0.116456996127065
2008-12-01,"PT",-0.116456996127065
2008-12-02,"PT",-0.116456996127064
2008-12-03,"PT",-0.116456996127064
2008-12-04,"PT",-0.265331851509041
2008-12-05,"PT",-0.116456996127065
2008-12-08,"PT",-0.116456996127065
2008-12-09,"PT",-0.116456996127064
2008-12-10,"PT",-0.116456996127065
2008-12-11,"PT",-0.116456996127064
2008-12-12,"PT",-0.0391055357142148
2008-12-15,"PT",-0.116456996127065
2008-12-16,"PT",-0.266890515291969
2008-12-17,"PT",-0.266890515291969
2008-12-18,"PT",-0.266890515291969
2008-12-19,"PT",-0.266890515291969
2008-12-22,"PT",-0.26689051529197
2008-12-23,"PT",-0.26689051529197
2008-12-24,"PT",-0.26689051529197
2008-12-29,"PT",-0.26689051529197
2008-12-30,"PT",-0.26689051529197
2008-12-31,"PT",-0.26689051529197
2009-01-02,"PT",-0.26689051529197
2009-01-05,"PT",-0.26689051529197
2009-01-06,"PT",-0.324689207847714
2009-01-07,"PT",-0.324689207847714
2009-01-08,"PT",-0.324689207847714
2009-01-09,"PT",-0.247337747434864
2009-01-12,"PT",-0.169986287022013
2009-01-13,"PT",-0.227784979577755
2009-01-14,"PT",-0.227784979577757
2009-01-15,"PT",-0.150433519164905
2009-01-16,"PT",-0.150433519164905
2009-01-19,"PT",-0.150433519164905
2009-01-20,"PT",-0.150433519164907
2009-01-21,"PT",-0.00155866378292505
2009-01-22,"PT",-0.150433519164905
2009-01-23,"PT",-0.00155866378292879
2009-01-26,"PT",-0.00155866378292874
2009-01-27,"PT",-0.150433519164905
2009-01-28,"PT",0.0206408327079687
2009-01-29,"PT",0.00766795141849391
2009-01-30,"PT",0.00766795141849413
2009-02-02,"PT",0.135848876133918
2009-02-03,"PT",0.284723731515894
2009-02-04,"PT",0.135848876133918
2009-02-05,"PT",0.135848876133918
2009-02-06,"PT",0.135848876133918
2009-02-09,"PT",-0.0214155536467635
2009-02-10,"PT",-0.021415553646764
2009-02-11,"PT",-0.0214155536467637
2009-02-12,"PT",0.127459301735212
2009-02-13,"PT",0.311559632856144
2009-02-16,"PT",0.482633984729018
2009-02-17,"PT",0.631508840110994
2009-02-18,"PT",0.78038369549297
2009-02-19,"PT",0.929258550874946
2009-02-20,"PT",0.929258550874946
2009-02-23,"PT",0.929258550874947
2009-02-24,"PT",0.929258550874946
2009-02-25,"PT",0.929258550874946
2009-02-26,"PT",0.929258550874945
2009-02-27,"PT",0.929258550874946
2009-03-02,"PT",0.929258550874945
2009-03-03,"PT",0.929258550874946
2009-03-04,"PT",0.929258550874945
2009-03-05,"PT",0.929258550874945
2009-03-06,"PT",0.929258550874947
2009-03-09,"PT",0.780383695492969
2009-03-10,"PT",0.929258550874944
2009-03-11,"PT",1.07813340625692
2009-03-12,"PT",0.907059054384046
2009-03-13,"PT",0.920031935673522
2009-03-16,"PT",0.920031935673514
2009-03-17,"PT",1.00008322267875
2009-03-18,"PT",0.909007059852514
2009-03-19,"PT",1.11568060779023
2009-03-20,"PT",1.05788191523449
2009-03-23,"PT",1.05788191523449
2009-03-24,"PT",1.21514634501517
2009-03-25,"PT",1.21514634501518
2009-03-26,"PT",1.21514634501517
2009-03-27,"PT",1.0662714896332
2009-03-30,"PT",0.882171158512272
2009-03-31,"PT",0.711096806639392
2009-04-01,"PT",0.562221951257412
2009-04-02,"PT",0.413347095875435
2009-04-03,"PT",0.264472240493463
2009-04-06,"PT",0.264472240493464
2009-04-07,"PT",0.264472240493463
2009-04-08,"PT",0.264472240493463
2009-04-09,"PT",0.264472240493463
2009-04-14,"PT",0.264472240493463
2009-04-15,"PT",0.264472240493463
2009-04-16,"PT",0.264472240493463
2009-04-17,"PT",0.264472240493463
2009-04-20,"PT",0.264472240493463
2009-04-21,"PT",0.264472240493463
2009-04-22,"PT",0.264472240493463
2009-04-23,"PT",0.264472240493457
2009-04-24,"PT",0.115597385111487
2009-04-27,"PT",0.115597385111487
2009-04-28,"PT",0.115597385111487
2009-04-29,"PT",0.115597385111487
2009-04-30,"PT",0.115597385111486
2009-05-04,"PT",0.0577986925557429
2009-05-05,"PT",-8.2572837456496e-16
2009-05-06,"PT",-0.0577986925557435
2009-05-07,"PT",0
2009-05-08,"PT",0
2009-05-11,"PT",0
2009-05-12,"PT",0
2009-05-13,"PT",0
2009-05-14,"PT",0
2009-05-15,"PT",0
2009-05-18,"PT",0
2009-05-19,"PT",0
2009-05-20,"PT",0
2009-05-21,"PT",0
2009-05-22,"PT",0
2009-05-25,"PT",-0.0627712951308166
2009-05-26,"PT",-0.0627712951308166
2009-05-27,"PT",-0.0627712951308166
2009-05-28,"PT",-0.0465052740770118
2009-05-29,"PT",-0.0465052740770118
2009-06-01,"PT",-0.0465052740770118
2009-06-02,"PT",-0.0465052740770118
2009-06-03,"PT",-0.0465052740770118
2009-06-04,"PT",-0.0465052740770118
2009-06-05,"PT",-0.0465052740770117
2009-06-08,"PT",-0.0465052740770117
2009-06-09,"PT",-0.0465052740770116
2009-06-10,"PT",-0.0465052740770117
2009-06-11,"PT",-0.0465052740770117
2009-06-12,"PT",-0.0465052740770116
2009-06-15,"PT",-0.0465052740770116
2009-06-16,"PT",-0.0465052740770115
2009-06-17,"PT",-0.0465052740770115
2009-06-18,"PT",-0.0465052740770115
2009-06-19,"PT",0.0803278108495792
2009-06-22,"PT",0.110418779682656
2009-06-23,"PT",-0.0384560756993204
2009-06-24,"PT",-0.0384560756993204
2009-06-25,"PT",-0.0384560756993202
2009-06-26,"PT",-0.0384560756993202
2009-06-29,"PT",-0.0384560756993201
2009-06-30,"PT",-0.0384560756993201
2009-07-01,"PT",-0.0384560756993199
2009-07-02,"PT",-0.0384560756993199
2009-07-03,"PT",-0.0384560756993198
2009-07-06,"PT",-0.0384560756993202
2009-07-07,"PT",0.0243152194314961
2009-07-08,"PT",0.0243152194314966
2009-07-09,"PT",0.0243152194314942
2009-07-10,"PT",0.00804919837769186
2009-07-13,"PT",0.00804919837769186
2009-07-14,"PT",0.00804919837769186
2009-07-15,"PT",0.00804919837769191
2009-07-16,"PT",0.00804919837769197
2009-07-17,"PT",0.00804919837769197
2009-07-20,"PT",0.00804919837769202
2009-07-21,"PT",0.00804919837769208
2009-07-22,"PT",0.00804919837769208
2009-07-23,"PT",0.00804919837769158
2009-07-24,"PT",0.00804919837769158
2009-07-27,"PT",0.00804919837769158
2009-07-28,"PT",0.00804919837769158
2009-07-29,"PT",0.00804919837769158
2009-07-30,"PT",0.00804919837769158
2009-07-31,"PT",0.00804919837769502
2009-08-03,"PT",-0.1187838865489
2009-08-04,"PT",-0.148874855381979
2009-08-05,"PT",0
2009-08-06,"PT",0
2009-08-07,"PT",0
2009-08-10,"PT",0
2009-08-11,"PT",0
2009-08-12,"PT",0
2009-08-13,"PT",0
2009-08-14,"PT",0.0577986925557438
2009-08-17,"PT",0.0577986925557438
2009-08-18,"PT",0.0577986925557438
2009-08-19,"PT",0.102517865495095
2009-08-20,"PT",0.102517865495095
2009-08-21,"PT",0.102517865495095
2009-08-24,"PT",0.102517865495095
2009-08-25,"PT",0.102517865495095
2009-08-26,"PT",0.102517865495095
2009-08-27,"PT",0.102517865495095
2009-08-28,"PT",0.102517865495095
2009-08-31,"PT",0.102517865495095
2009-09-01,"PT",0.102517865495095
2009-09-02,"PT",0.102517865495095
2009-09-03,"PT",0.102517865495095
2009-09-04,"PT",0.102517865495095
2009-09-07,"PT",0.102517865495095
2009-09-08,"PT",0.102517865495095
2009-09-09,"PT",0.102517865495095
2009-09-10,"PT",0.102517865495095
2009-09-11,"PT",0.102517865495095
2009-09-14,"PT",0.102517865495095
2009-09-15,"PT",0.102517865495095
2009-09-16,"PT",0.102517865495095
2009-09-17,"PT",0.102517865495095
2009-09-18,"PT",0.102517865495095
2009-09-21,"PT",0.102517865495095
2009-09-22,"PT",0.102517865495095
2009-09-23,"PT",0.102517865495095
2009-09-24,"PT",0.102517865495095
2009-09-25,"PT",0.102517865495094
2009-09-28,"PT",0.0447191729393516
2009-09-29,"PT",0.0447191729393516
2009-09-30,"PT",0.0447191729393506
2009-10-01,"PT",0
2009-10-02,"PT",0
2009-10-05,"PT",0
2009-10-06,"PT",0
2009-10-07,"PT",0
2009-10-08,"PT",0
2009-10-09,"PT",0
2009-10-12,"PT",0
2009-10-13,"PT",0
2009-10-14,"PT",0
2009-10-15,"PT",0
2009-10-16,"PT",0
2009-10-19,"PT",0
2009-10-20,"PT",0
2009-10-21,"PT",0
2009-10-22,"PT",0
2009-10-23,"PT",0
2009-10-26,"PT",0
2009-10-27,"PT",0
2009-10-28,"PT",0
2009-10-29,"PT",0
2009-10-30,"PT",0
2009-11-02,"PT",0
2009-11-03,"PT",0
2009-11-04,"PT",0
2009-11-05,"PT",0
2009-11-06,"PT",0
2009-11-09,"PT",0
2009-11-10,"PT",0
2009-11-11,"PT",0
2009-11-12,"PT",0
2009-11-13,"PT",0
2009-11-16,"PT",0
2009-11-17,"PT",0
2009-11-18,"PT",0
2009-11-19,"PT",0
2009-11-20,"PT",0
2009-11-23,"PT",0
2009-11-24,"PT",0
2009-11-25,"PT",0
2009-11-26,"PT",0
2009-11-27,"PT",0
2009-11-30,"PT",0
2009-12-01,"PT",0
2009-12-02,"PT",0
2009-12-03,"PT",0
2009-12-04,"PT",0
2009-12-07,"PT",0
2009-12-08,"PT",0
2009-12-09,"PT",0
2009-12-10,"PT",0
2009-12-11,"PT",0
2009-12-14,"PT",0
2009-12-15,"PT",0
2009-12-16,"PT",0
2009-12-17,"PT",0
2009-12-18,"PT",0
2009-12-21,"PT",0
2009-12-22,"PT",0
2009-12-23,"PT",0
2009-12-24,"PT",0
2009-12-28,"PT",0
2009-12-29,"PT",0
2009-12-30,"PT",0
2009-12-31,"PT",0
2010-01-04,"PT",0
2010-01-05,"PT",0
2010-01-06,"PT",0
2010-01-07,"PT",0
2010-01-08,"PT",0
2010-01-11,"PT",0
2010-01-12,"PT",0
2010-01-13,"PT",0
2010-01-14,"PT",0
2010-01-15,"PT",0
2010-01-18,"PT",-0.148874855381976
2010-01-19,"PT",-0.148874855381976
2010-01-20,"PT",-0.303310072891075
2010-01-21,"PT",-0.303310072891075
2010-01-22,"PT",-0.430143157817666
2010-01-25,"PT",-0.430143157817666
2010-01-26,"PT",-0.606803272396101
2010-01-27,"PT",-0.606803272396101
2010-01-28,"PT",-0.606803272396101
2010-01-29,"PT",-0.722400657507589
2010-02-01,"PT",-0.871275512889566
2010-02-02,"PT",-1.02015036827154
2010-02-03,"PT",-1.16902522365352
2010-02-04,"PT",-1.16902522365352
2010-02-05,"PT",-1.16902522365352
2010-02-08,"PT",-1.16902522365352
2010-02-09,"PT",-1.16902522365352
2010-02-10,"PT",-1.32346044116262
2010-02-11,"PT",-1.17011882209467
2010-02-12,"PT",-1.17011882209467
2010-02-15,"PT",-1.17011882209467
2010-02-16,"PT",-1.17011882209467
2010-02-17,"PT",-1.17011882209467
2010-02-18,"PT",-1.17011882209467
2010-02-19,"PT",-1.17011882209467
2010-02-22,"PT",-1.17011882209467
2010-02-23,"PT",-1.17011882209467
2010-02-24,"PT",-1.17011882209467
2010-02-25,"PT",-1.17011882209467
2010-02-26,"PT",-1.01677720302672
2010-03-01,"PT",-1.01677720302672
2010-03-02,"PT",-0.867902347644743
2010-03-03,"PT",-0.867902347644744
2010-03-04,"PT",-0.713467130135651
2010-03-05,"PT",-0.713467130135646
2010-03-08,"PT",-0.697407825998902
2010-03-09,"PT",-0.697407825998901
2010-03-10,"PT",-0.37523611443605
2010-03-11,"PT",-0.37523611443605
2010-03-12,"PT",-0.375236114436051
2010-03-15,"PT",-0.25963872932456
2010-03-16,"PT",-0.110763873942586
2010-03-17,"PT",0.0381109814393922
2010-03-18,"PT",0.186985836821367
2010-03-19,"PT",0.186985836821367
2010-03-22,"PT",0.186985836821367
2010-03-23,"PT",0.186985836821367
2010-03-24,"PT",0.335860692203342
2010-03-25,"PT",0.490295909712442
2010-03-26,"PT",0.336954290644495
2010-03-29,"PT",0.226180509854651
2010-03-30,"PT",0.113389943355732
2010-03-31,"PT",0.113389943355732
2010-04-01,"PT",0.113389943355732
2010-04-06,"PT",0.113389943355733
2010-04-07,"PT",-0.0410452741533658
2010-04-08,"PT",-0.0410452741533659
2010-04-09,"PT",-0.0410452741533659
2010-04-12,"PT",-0.0410452741533659
2010-04-13,"PT",-0.0410452741533714
2010-04-14,"PT",-0.348822110730411
2010-04-15,"PT",-0.348822110730411
2010-04-16,"PT",-0.348822110730411
2010-04-19,"PT",-0.348822110730412
2010-04-20,"PT",-0.524937772476997
2010-04-21,"PT",-0.524937772476998
2010-04-22,"PT",-0.414163991687154
2010-04-23,"PT",-0.414163991687156
2010-04-26,"PT",-0.559675588671569
2010-04-27,"PT",-0.559675588671569
2010-04-28,"PT",-0.559675588671569
2010-04-29,"PT",-0.559675588671569
2010-04-30,"PT",-0.559675588671569
2010-05-03,"PT",-0.559675588671569
2010-05-04,"PT",-0.559675588671569
2010-05-05,"PT",-0.559675588671569
2010-05-06,"PT",-0.686508673598161
2010-05-07,"PT",-0.686508673598158
2010-05-10,"PT",-0.835383528980136
2010-05-11,"PT",-0.835383528980136
2010-05-12,"PT",-0.835383528980138
2010-05-13,"PT",-0.724609748190293
2010-05-14,"PT",-0.611819181691374
2010-05-17,"PT",-0.611819181691375
2010-05-18,"PT",-0.611819181691375
2010-05-19,"PT",-0.611819181691375
2010-05-20,"PT",-0.308509108800298
2010-05-21,"PT",-0.308509108800297
2010-05-24,"PT",-0.457383964182274
2010-05-25,"PT",-0.457383964182274
2010-05-26,"PT",-0.457383964182278
2010-05-27,"PT",-0.144476008423626
2010-05-28,"PT",-0.144476008423626
2010-05-31,"PT",-0.144476008423626
2010-06-01,"PT",-0.144476008423628
2010-06-02,"PT",0.0316396533229588
2010-06-03,"PT",0.0316396533229588
2010-06-04,"PT",0.184981272390906
2010-06-07,"PT",0.184981272390906
2010-06-08,"PT",0.0721907058919877
2010-06-09,"PT",0.0721907058919878
2010-06-10,"PT",0.0721907058919878
2010-06-11,"PT",0.0721907058919878
2010-06-14,"PT",0.0721907058919878
2010-06-15,"PT",0.0721907058919878
2010-06-16,"PT",0.0721907058919875
2010-06-17,"PT",0.0721907058919861
2010-06-18,"PT",0.199023790818579
2010-06-21,"PT",0.199023790818579
2010-06-22,"PT",0.199023790818578
2010-06-23,"PT",0.0166854301647513
2010-06-24,"PT",0.0166854301647514
2010-06-25,"PT",0.0166854301647514
2010-06-28,"PT",0.168605759239343
2010-06-29,"PT",0.168605759239343
2010-06-30,"PT",0.168605759239343
2010-07-01,"PT",0.168605759239345
2010-07-02,"PT",-0.13361071521058
2010-07-05,"PT",-0.282485570592558
2010-07-06,"PT",-0.136125603645087
2010-07-07,"PT",-0.307199955517961
2010-07-08,"PT",-0.307199955517953
2010-07-09,"PT",-0.465672693767511
2010-07-12,"PT",-0.346676582344481
2010-07-13,"PT",-0.451776470667754
2010-07-14,"PT",-0.451776470667754
2010-07-15,"PT",-0.508268990276572
2010-07-16,"PT",-0.50826899027657
2010-07-19,"PT",-0.512735753962543
2010-07-20,"PT",-0.661610609344521
2010-07-21,"PT",-0.548820042845599
2010-07-22,"PT",-0.548820042845598
2010-07-23,"PT",-0.548820042845598
2010-07-26,"PT",-0.548820042845601
2010-07-27,"PT",-0.550758879105914
2010-07-28,"PT",-0.550758879105913
2010-07-29,"PT",-0.677585638301623
2010-07-30,"PT",-0.677585638301623
2010-08-02,"PT",-0.804418723228216
2010-08-03,"PT",-0.970089640552419
2010-08-04,"PT",-0.970089640552419
2010-08-05,"PT",-0.787751279898591
2010-08-06,"PT",-0.660918194971999
2010-08-09,"PT",-0.512043339590024
2010-08-10,"PT",-0.790796753591205
2010-08-11,"PT",-0.615940785872745
2010-08-12,"PT",-0.615940785872745
2010-08-13,"PT",-0.615940785872747
2010-08-16,"PT",-0.462599166804798
2010-08-17,"PT",-0.313724311422819
2010-08-18,"PT",-0.311209422988315
2010-08-19,"PT",-0.140135071115442
2010-08-20,"PT",-0.140135071115441
2010-08-23,"PT",-0.140135071115443
2010-08-24,"PT",-0.259131182538472
2010-08-25,"PT",-0.154031294215198
2010-08-26,"PT",-0.154031294215197
2010-08-27,"PT",-0.0975387746063801
2010-08-30,"PT",-0.0975387746063785
2010-08-31,"PT",-0.246413629988358
2010-09-01,"PT",-0.0975387746063811
2010-09-02,"PT",-0.109821758332761
2010-09-03,"PT",-0.109821758332761
2010-09-06,"PT",-0.229614405645805
2010-09-07,"PT",-0.362223239973977
2010-09-08,"PT",-0.388466195851475
2010-09-09,"PT",-0.222606081125585
2010-09-10,"PT",-0.106996228814345
2010-09-13,"PT",0.0418786265676314
2010-09-14,"PT",0.0167913824196297
2010-09-15,"PT",0.00847431437762869
2010-09-16,"PT",0.0123800541051526
2010-09-17,"PT",-0.152909106520759
2010-09-20,"PT",-0.453876472141472
2010-09-21,"PT",-0.589026625110067
2010-09-22,"PT",-0.41880204700198
2010-09-23,"PT",-0.757171053501737
2010-09-24,"PT",-0.713047430976571
2010-09-27,"PT",-0.683808528633295
2010-09-28,"PT",-0.636266149951471
2010-09-29,"PT",-0.502616642648518
2010-09-30,"PT",-0.425265182235669
2010-10-01,"PT",-0.263847559463235
2010-10-04,"PT",-0.26660110297779
2010-10-05,"PT",-0.2702226288446
2010-10-06,"PT",-0.294947740252518
2010-10-07,"PT",-0.290019909460501
2010-10-08,"PT",-0.274444045856513
2010-10-11,"PT",-0.110728761494137
2010-10-12,"PT",4.5019295707327e-05
2010-10-13,"PT",4.50192957082152e-05
2010-10-14,"PT",0.168617492641295
2010-10-15,"PT",0.048291642039509
2010-10-18,"PT",-0.0972199549449089
2010-10-19,"PT",-0.143287422357765
2010-10-20,"PT",-0.0106785880295894
2010-10-21,"PT",0.166378059490201
2010-10-22,"PT",-0.0501465094007831
2010-10-25,"PT",0.0879034824102818
2010-10-26,"PT",-0.215674293797397
2010-10-27,"PT",-0.218456885548506
2010-10-28,"PT",-0.0444689001823031
2010-10-29,"PT",0.0784584450167642
2010-11-01,"PT",0.243747605642679
2010-11-02,"PT",0.417881886336799
2010-11-03,"PT",0.404157183923415
2010-11-04,"PT",0.221064615248813
2010-11-05,"PT",0.376114290660193
2010-11-08,"PT",0.331990668135025
2010-11-09,"PT",0.302751765791746
2010-11-10,"PT",0.255209387109931
2010-11-11,"PT",0.151625656866405
2010-11-12,"PT",0.260550052761438
2010-11-15,"PT",0.28112943227733
2010-11-16,"PT",0.318525545987936
2010-11-17,"PT",0.324102704816568
2010-11-18,"PT",0.404736374449063
2010-11-19,"PT",0.575509749194678
2010-11-22,"PT",0.592637619526434
2010-11-23,"PT",0.437845955688737
2010-11-24,"PT",0.327072174898894
2010-11-25,"PT",0.327072174898891
2010-11-26,"PT",0.158499701553303
2010-11-29,"PT",0.410901183194518
2010-11-30,"PT",0.556412780178933
2010-12-01,"PT",0.722272894904827
2010-12-02,"PT",0.722272894904828
2010-12-03,"PT",0.573398039522849
2010-12-06,"PT",0.624062493687942
2010-12-07,"PT",0.497229408761349
2010-12-08,"PT",0.65193232958705
2010-12-09,"PT",0.806635250412755
2010-12-10,"PT",0.806635250412756
2010-12-13,"PT",0.679802165486163
2010-12-14,"PT",0.679802165486163
2010-12-15,"PT",0.679802165486163
2010-12-16,"PT",0.679802165486161
2010-12-17,"PT",0.819503240979268
2010-12-20,"PT",0.827966604349189
2010-12-21,"PT",0.827966604349189
2010-12-22,"PT",0.827966604349189
2010-12-23,"PT",0.82796660434919
2010-12-24,"PT",0.797900827289766
2010-12-27,"PT",0.611624970981872
2010-12-28,"PT",0.429627968693551
2010-12-29,"PT",0.39498539849749
2010-12-30,"PT",0.393029765535678
2010-12-31,"PT",0.337121207311093
2011-01-03,"PT",0.161420001773465
2011-01-04,"PT",0.128716267837722
2011-01-05,"PT",0.119792647313042
2011-01-06,"PT",0.119792647313042
2011-01-07,"PT",0.230566428102886
2011-01-10,"PT",0.357399513029474
2011-01-11,"PT",0.237606865716435
2011-01-12,"PT",0.237606865716435
2011-01-13,"PT",0.237606865716435
2011-01-14,"PT",0.237606865716435
2011-01-17,"PT",0.237606865716435
2011-01-18,"PT",0.237606865716435
2011-01-19,"PT",0.237606865716435
2011-01-20,"PT",0.237606865716435
2011-01-21,"PT",0.237606865716435
2011-01-24,"PT",0.357399513029477
2011-01-25,"PT",0.477192160342519
2011-01-26,"PT",0.471416410940939
2011-01-27,"PT",0.471416410940939
2011-01-28,"PT",0.59824949586753
2011-01-31,"PT",0.59824949586753
2011-02-01,"PT",0.59824949586753
2011-02-02,"PT",0.59824949586753
2011-02-03,"PT",0.59824949586753
2011-02-04,"PT",0.59824949586753
2011-02-07,"PT",0.59824949586753
2011-02-08,"PT",0.59824949586753
2011-02-09,"PT",0.59824949586753
2011-02-10,"PT",0.59824949586753
2011-02-11,"PT",0.59824949586753
2011-02-14,"PT",0.59824949586753
2011-02-15,"PT",0.500039094650645
2011-02-16,"PT",0.500039094650645
2011-02-17,"PT",0.624916546615416
2011-02-18,"PT",0.624916546615422
2011-02-21,"PT",0.514142765825578
2011-02-22,"PT",0.387309680898982
2011-02-23,"PT",0.387309680898982
2011-02-24,"PT",0.387309680898982
2011-02-25,"PT",0.387309680898982
2011-02-28,"PT",0.387309680898982
2011-03-01,"PT",0.387309680898982
2011-03-02,"PT",0.387309680898982
2011-03-03,"PT",0.387309680898982
2011-03-04,"PT",0.387309680898982
2011-03-07,"PT",0.514142765825575
2011-03-08,"PT",0.394350118512532
2011-03-09,"PT",0.274557471199479
2011-03-10,"PT",0.280333220601069
